order_id,order_date,customer_id,product_id,product_category,product_price,discount_percent,quantity,customer_country,traffic_source
58869,2025-04-10,46845,1783,Home Decor,148.07,15,4,Australia,Social Media
58870,2024-02-24,18988,4247,Electronics,784.14,10,5,Canada,Organic
58871,2023-12-14,28941,5343,Footwear,202.53,40,2,Australia,Organic
58872,2023-12-06,38789,5456,Electronics,694.97,25,1,Australia,Paid Ads
58873,2025-04-08,43473,1213,Accessories,164.31,40,2,Germany,Organic
58874,2025-04-29,12454,4715,Accessories,563.57,25,3,USA,Social Media
58875,2024-07-07,11237,7552,Footwear,615.27,40,4,USA,Paid Ads
58876,2023-12-18,32635,7723,Fashion,476.06,0,3,Canada,Paid Ads
58877,2024-11-03,23744,7850,Footwear,715.15,5,4,Australia,Paid Ads
58878,2024-08-08,17632,5593,Accessories,266.82,0,5,India,Organic
58879,2024-01-10,49079,3155,Footwear,175.66,0,2,Australia,Paid Ads
58880,2024-06-20,39884,1038,Home Decor,200.41,15,5,India,Social Media
58881,2023-10-30,30504,2005,Footwear,368.19,25,5,USA,Organic
58882,2023-08-30,25313,5467,Fashion,361.24,40,4,UK,Organic
58883,2024-01-13,20335,1187,Fashion,730.35,20,1,Australia,Direct
58884,2024-11-15,12169,3211,Sports,242.19,25,3,USA,Paid Ads
58885,2024-01-24,20937,3736,Beauty,752.72,20,5,USA,Paid Ads
58886,2023-10-14,11596,5696,Fashion,694.11,25,3,India,Email
58887,2023-06-08,11351,2998,Sports,676.71,20,4,Australia,Direct
58888,2023-12-20,39709,5384,Home Decor,696.62,10,5,Australia,Paid Ads
58889,2024-12-30,27942,2100,Home Decor,690.94,30,5,UAE,Social Media
58890,2024-03-30,12005,3258,Home Decor,100.28,5,1,USA,Organic
58891,2024-09-18,43730,1658,Home Decor,77.52,5,5,Germany,Email
58892,2023-08-29,16572,1838,Beauty,249.27,20,4,Canada,Direct
58893,2025-03-30,24763,6488,Home Decor,791.05,40,4,USA,Organic
58894,2023-07-31,18644,3565,Home Decor,34.58,40,5,UAE,Paid Ads
58895,2023-12-29,31631,4867,Beauty,553.0,5,2,UAE,Social Media
58896,2024-08-20,46928,2886,Beauty,387.62,0,4,USA,Social Media
58897,2023-05-13,46576,6312,Electronics,391.98,15,5,Germany,Social Media
58898,2025-02-18,41927,4019,Sports,211.15,15,4,India,Email
58899,2024-05-23,23332,2228,Electronics,704.27,0,1,India,Paid Ads
58900,2023-10-04,23973,1205,Electronics,210.65,0,2,UAE,Email
58901,2023-09-22,21184,6901,Sports,694.19,10,3,UAE,Social Media
58902,2024-08-27,36632,6995,Sports,578.61,30,4,Australia,Email
58903,2024-08-25,38581,4723,Accessories,527.06,20,4,UK,Social Media
58904,2024-10-18,37394,4934,Accessories,686.82,30,4,UAE,Email
58905,2023-12-26,20051,2850,Electronics,38.23,15,2,Germany,Paid Ads
58906,2024-10-25,48876,4526,Footwear,118.6,30,1,Germany,Social Media
58907,2024-10-28,23288,4427,Accessories,610.51,25,2,UK,Paid Ads
58908,2023-05-16,39399,2616,Sports,414.32,30,5,UK,Email
58909,2025-02-03,25999,3055,Fashion,662.09,20,2,UK,Paid Ads
58910,2024-03-03,19345,5685,Fashion,150.78,30,5,Germany,Paid Ads
58911,2025-04-09,28062,6385,Electronics,541.21,10,3,USA,Direct
58912,2023-01-29,11751,4413,Accessories,365.12,0,4,UAE,Social Media
58913,2024-08-17,24471,3404,Electronics,33.3,10,4,UK,Organic
58914,2023-11-26,13687,1591,Sports,270.93,0,5,Germany,Social Media
58915,2023-02-03,47556,2733,Footwear,604.28,5,1,Germany,Social Media
58916,2024-05-18,20756,3863,Beauty,612.87,0,3,Canada,Organic
58917,2025-04-07,49623,3647,Home Decor,289.19,15,5,Australia,Direct
58918,2023-04-14,47037,3997,Home Decor,519.12,40,4,Australia,Organic
58919,2024-05-08,37686,5349,Beauty,224.41,15,5,UAE,Organic
58920,2024-01-06,17533,2585,Beauty,385.68,20,4,USA,Paid Ads
58921,2024-01-23,49037,2582,Beauty,656.0,20,3,USA,Email
58922,2025-01-14,36567,6788,Fashion,100.74,5,1,Australia,Direct
58923,2023-08-25,21792,3405,Electronics,37.97,15,1,UK,Organic
58924,2025-01-04,43919,4080,Home Decor,526.53,0,4,USA,Email
58925,2023-03-31,24230,4824,Sports,641.27,40,4,UK,Email
58926,2023-11-29,20726,5834,Footwear,783.72,25,5,India,Social Media
58927,2024-01-12,23041,1836,Beauty,780.96,5,1,UAE,Direct
58928,2023-08-28,23772,4125,Electronics,131.37,15,3,Australia,Direct
58929,2024-12-30,25288,6519,Home Decor,79.98,40,4,India,Organic
58930,2023-07-01,22891,3546,Home Decor,728.91,15,2,Germany,Direct
58931,2023-09-14,30655,5999,Electronics,555.88,5,2,India,Social Media
58932,2025-01-13,33773,2557,Fashion,296.08,15,2,Germany,Paid Ads
58933,2023-07-08,15646,4214,Beauty,745.52,25,1,UK,Social Media
58934,2025-04-20,29109,5728,Sports,757.51,10,1,Canada,Social Media
58935,2024-02-19,18700,7556,Home Decor,509.13,40,5,UK,Organic
58936,2025-05-05,16478,7175,Accessories,290.8,15,2,Canada,Email
58937,2023-09-12,34293,1492,Sports,170.92,15,5,USA,Email
58938,2023-02-14,42166,4026,Footwear,481.25,25,3,Canada,Organic
58939,2025-04-07,27074,2955,Electronics,619.88,15,5,Australia,Paid Ads
58940,2024-08-20,31795,6286,Accessories,694.17,20,4,UAE,Organic
58941,2023-07-20,31523,7577,Accessories,280.77,40,5,UK,Email
58942,2023-12-25,20091,2987,Footwear,767.65,0,4,Australia,Organic
58943,2023-12-09,33052,6645,Accessories,20.52,20,4,Germany,Paid Ads
58944,2023-07-31,13627,1806,Sports,668.19,20,2,Australia,Direct
58945,2024-09-22,11580,4032,Fashion,734.96,15,3,Canada,Paid Ads
58946,2023-10-25,25662,2222,Beauty,295.46,15,4,UAE,Social Media
58947,2023-06-04,33060,1531,Sports,486.97,10,3,India,Email
58948,2024-11-28,15998,6681,Accessories,361.17,15,3,India,Email
58949,2023-07-16,35133,5774,Beauty,178.34,30,3,Canada,Direct
58950,2025-04-28,27154,1775,Electronics,569.04,20,1,Germany,Email
58951,2024-04-26,15724,3938,Sports,774.29,10,3,Australia,Paid Ads
58952,2024-12-13,42167,4101,Home Decor,61.89,0,4,Canada,Paid Ads
58953,2025-02-16,46573,5854,Accessories,498.76,15,3,USA,Paid Ads
58954,2024-01-14,45160,1851,Fashion,335.22,40,2,USA,Paid Ads
58955,2025-01-17,26817,1230,Home Decor,480.32,10,2,UAE,Social Media
58956,2024-12-06,11171,1659,Home Decor,561.58,15,4,UAE,Direct
58957,2024-01-02,17648,3587,Home Decor,628.71,40,4,USA,Social Media
58958,2024-06-20,42550,3885,Accessories,335.39,25,4,Germany,Social Media
58959,2025-02-09,13221,1949,Sports,87.02,25,2,Germany,Social Media
58960,2023-03-12,41826,7600,Beauty,778.49,5,2,Australia,Direct
58961,2023-01-28,37679,6011,Sports,130.74,0,2,USA,Organic
58962,2024-01-28,30852,5758,Accessories,165.16,20,4,UAE,Direct
58963,2024-06-06,37378,4542,Accessories,65.01,15,2,USA,Paid Ads
58964,2023-12-15,11049,6704,Fashion,512.98,30,4,Canada,Paid Ads
58965,2023-04-28,26683,7694,Sports,440.06,10,1,USA,Direct
58966,2024-01-15,30234,7433,Beauty,135.56,15,2,UK,Email
58967,2023-07-27,49610,7293,Sports,793.92,0,4,USA,Paid Ads
58968,2024-02-27,40719,2623,Fashion,225.96,15,4,UK,Email
58969,2023-04-03,29175,4896,Accessories,107.81,25,2,Canada,Social Media
58970,2023-05-21,26911,7673,Accessories,57.83,15,2,Germany,Direct
58971,2023-12-21,27256,6383,Fashion,280.52,20,2,Canada,Organic
58972,2024-06-06,38611,1316,Accessories,673.07,15,3,UK,Social Media
58973,2025-03-13,33242,5564,Accessories,579.96,0,2,Australia,Paid Ads
58974,2025-01-20,29209,3461,Accessories,7.54,40,2,USA,Direct
58975,2025-02-14,30026,5217,Home Decor,316.0,30,1,Canada,Email
58976,2025-02-13,17644,6109,Electronics,304.77,15,4,India,Social Media
58977,2023-03-10,37140,4504,Electronics,534.27,15,1,UK,Direct
58978,2024-08-04,30482,6319,Beauty,130.36,10,1,USA,Paid Ads
58979,2024-11-27,17631,6566,Accessories,643.71,0,3,India,Direct
58980,2025-06-01,45688,6040,Fashion,340.58,0,1,Australia,Email
58981,2023-05-04,15703,2578,Sports,363.23,10,5,UK,Paid Ads
58982,2024-02-23,17063,5188,Sports,496.08,20,3,USA,Social Media
58983,2025-01-03,17429,1144,Sports,665.29,20,1,UAE,Social Media
58984,2024-06-06,14882,5935,Sports,10.29,10,4,USA,Organic
58985,2024-11-08,45473,5522,Electronics,680.28,5,2,Germany,Direct
58986,2024-08-25,26445,4517,Fashion,365.21,15,2,Germany,Direct
58987,2025-01-29,30951,3804,Accessories,248.36,20,5,India,Social Media
58988,2023-12-07,23606,5373,Fashion,521.38,0,5,Canada,Direct
58989,2023-11-01,49479,5368,Beauty,524.66,0,2,UAE,Email
58990,2025-03-13,27786,3297,Sports,457.09,10,5,India,Email
58991,2023-06-06,45969,6187,Home Decor,519.21,5,1,Australia,Organic
58992,2023-03-29,40863,2709,Fashion,559.87,25,2,USA,Organic
58993,2023-08-16,20850,4469,Beauty,563.46,15,5,UAE,Direct
58994,2023-12-31,34710,6534,Accessories,510.18,10,4,Germany,Email
58995,2024-10-07,26029,6890,Electronics,43.24,25,5,UAE,Organic
58996,2023-09-23,48182,4038,Accessories,535.62,30,5,Germany,Direct
58997,2023-03-25,43423,2557,Home Decor,75.44,10,5,Germany,Email
58998,2023-07-31,34973,7269,Beauty,730.83,20,2,UAE,Organic
58999,2023-08-06,39711,6300,Accessories,464.94,40,2,UAE,Organic
59000,2025-05-02,27843,1565,Electronics,485.95,25,5,Germany,Email
59001,2025-01-18,48726,1026,Accessories,148.47,5,4,Germany,Social Media
59002,2023-05-31,26216,4543,Electronics,534.47,10,2,UAE,Email
59003,2024-11-16,19302,4358,Home Decor,449.05,20,5,Australia,Paid Ads
59004,2023-05-20,17112,4039,Fashion,332.28,5,2,Germany,Paid Ads
59005,2023-02-24,19631,6798,Sports,666.35,15,2,UK,Organic
59006,2023-05-21,39738,7077,Electronics,113.55,40,1,Australia,Paid Ads
59007,2023-03-15,39397,3616,Fashion,681.19,5,4,UAE,Direct
59008,2023-05-15,20257,6442,Footwear,107.69,15,2,UAE,Email
59009,2025-04-08,34188,7246,Accessories,427.88,40,5,India,Paid Ads
59010,2024-10-03,45809,5925,Sports,436.8,15,4,UK,Social Media
59011,2025-01-13,21912,7136,Electronics,262.72,5,4,UAE,Social Media
59012,2023-01-26,42084,2370,Accessories,418.6,25,3,Canada,Organic
59013,2024-05-02,13216,3336,Accessories,341.01,5,2,Canada,Email
59014,2024-03-10,17940,3107,Sports,219.34,25,2,USA,Email
59015,2024-08-03,18589,6516,Accessories,316.9,5,5,USA,Paid Ads
59016,2023-03-03,23009,1147,Electronics,132.9,40,1,UAE,Organic
59017,2023-07-19,24999,2671,Footwear,535.94,5,5,Canada,Paid Ads
59018,2024-05-04,21720,6602,Fashion,158.16,0,2,UAE,Paid Ads
59019,2024-05-07,26866,7219,Accessories,629.46,0,3,Canada,Social Media
59020,2024-11-09,10702,2428,Footwear,128.9,30,4,Canada,Paid Ads
59021,2024-04-12,41897,7284,Sports,416.55,0,4,Canada,Organic
59022,2023-04-26,27919,6877,Accessories,597.48,0,3,UK,Paid Ads
59023,2024-01-06,35360,6149,Home Decor,378.15,10,2,UAE,Email
59024,2024-10-12,39830,1477,Fashion,90.58,10,5,India,Organic
59025,2023-08-20,38584,6305,Home Decor,371.77,40,5,India,Social Media
59026,2024-03-23,45583,6933,Sports,79.48,15,1,Germany,Email
59027,2023-08-02,17902,5097,Sports,134.48,15,3,Australia,Paid Ads
59028,2023-07-27,23204,1914,Beauty,558.87,40,2,Germany,Organic
59029,2023-04-12,44810,4866,Home Decor,689.85,20,1,Germany,Email
59030,2025-03-20,10845,2158,Accessories,95.53,0,4,Canada,Organic
59031,2023-01-10,39402,3737,Accessories,467.77,40,1,UAE,Direct
59032,2024-04-17,48309,6338,Home Decor,60.48,10,1,Canada,Paid Ads
59033,2023-05-03,22476,2332,Home Decor,210.4,15,3,USA,Paid Ads
59034,2025-02-25,34724,2832,Fashion,773.89,30,2,UAE,Social Media
59035,2023-01-04,32001,6259,Accessories,696.14,30,2,UK,Email
59036,2024-04-11,40850,7544,Footwear,45.37,40,2,India,Paid Ads
59037,2023-09-16,35135,5039,Footwear,630.86,5,1,UK,Social Media
59038,2024-12-21,13594,4660,Fashion,120.14,20,1,Canada,Email
59039,2025-02-16,45724,5215,Electronics,358.68,0,2,USA,Email
59040,2025-02-12,39832,7676,Beauty,596.94,5,3,UAE,Paid Ads
59041,2023-10-14,29150,3888,Beauty,416.33,30,2,UK,Direct
59042,2023-01-31,14786,4812,Accessories,563.78,20,5,UK,Organic
59043,2024-11-18,48103,7413,Home Decor,104.82,30,3,UK,Social Media
59044,2024-06-04,20188,5117,Footwear,500.91,0,5,USA,Paid Ads
59045,2024-12-16,36097,2928,Fashion,370.25,0,4,Canada,Social Media
59046,2024-09-11,29233,6125,Beauty,201.59,10,1,Germany,Social Media
59047,2023-05-04,43474,3169,Sports,717.35,15,2,USA,Direct
59048,2025-01-19,48553,3037,Beauty,219.69,0,1,Australia,Paid Ads
59049,2023-05-10,22992,2039,Home Decor,148.84,20,4,Germany,Direct
59050,2025-01-15,10092,2761,Fashion,469.29,10,2,India,Social Media
59051,2024-05-30,10523,3347,Fashion,248.37,5,2,UAE,Organic
59052,2024-04-24,48148,3844,Beauty,412.43,15,5,UAE,Social Media
59053,2025-01-01,11339,5628,Sports,159.26,25,1,UAE,Social Media
59054,2025-02-12,27202,6697,Accessories,662.36,20,5,UK,Organic
59055,2024-06-25,41798,7435,Accessories,651.17,40,5,USA,Social Media
59056,2025-04-08,17982,7274,Home Decor,117.78,25,5,Germany,Organic
59057,2023-03-18,37608,4824,Fashion,238.39,25,5,India,Direct
59058,2023-07-02,11019,2840,Sports,54.14,5,1,UAE,Direct
59059,2024-01-01,44777,5136,Electronics,625.94,20,3,Australia,Organic
59060,2023-10-19,37704,3788,Home Decor,569.41,10,2,India,Direct
59061,2024-12-14,19634,3651,Electronics,259.52,25,4,UAE,Direct
59062,2024-01-24,34209,7577,Sports,103.69,30,5,Germany,Email
59063,2023-06-06,47714,6133,Footwear,718.15,10,5,USA,Direct
59064,2023-04-10,46960,2647,Electronics,559.47,30,2,Australia,Direct
59065,2024-09-25,14035,7977,Fashion,703.84,10,5,USA,Direct
59066,2025-04-06,45552,6799,Beauty,372.01,40,3,USA,Social Media
59067,2023-04-20,36928,2684,Fashion,738.11,40,2,India,Paid Ads
59068,2024-11-09,44819,3780,Footwear,641.5,5,3,Australia,Email
59069,2024-10-03,48612,2248,Beauty,498.98,25,4,UK,Paid Ads
59070,2023-09-27,12075,7954,Accessories,630.7,5,5,Australia,Organic
59071,2023-05-18,28495,2965,Accessories,552.17,0,4,Australia,Social Media
59072,2024-11-18,15363,5527,Beauty,237.8,40,3,Germany,Email
59073,2023-03-05,17589,1984,Sports,615.72,0,3,USA,Organic
59074,2024-10-04,13345,6316,Beauty,366.6,30,3,UK,Organic
59075,2024-05-21,32207,5381,Footwear,429.06,5,3,Canada,Paid Ads
59076,2025-04-19,32309,7055,Electronics,177.7,30,2,Germany,Paid Ads
59077,2024-11-30,14191,7441,Beauty,769.2,10,3,UK,Organic
59078,2025-02-27,30317,3011,Footwear,292.77,5,3,India,Organic
59079,2023-12-16,29029,6616,Sports,761.36,40,3,Germany,Social Media
59080,2023-05-27,27969,1498,Home Decor,242.97,30,1,Germany,Social Media
59081,2023-12-01,19924,2047,Fashion,332.44,40,5,UK,Email
59082,2024-06-15,39947,1208,Home Decor,403.44,40,3,USA,Email
59083,2025-04-05,16122,7458,Beauty,29.33,0,4,Australia,Social Media
59084,2024-07-07,49622,1192,Sports,271.29,0,3,UAE,Direct
59085,2025-05-11,40408,3613,Fashion,551.8,30,2,UK,Email
59086,2024-02-11,36498,2850,Home Decor,685.24,0,5,Germany,Direct
59087,2023-12-10,37574,5329,Beauty,795.14,30,1,India,Email
59088,2024-10-13,29218,5989,Home Decor,69.33,25,5,UK,Social Media
59089,2024-06-04,27053,3382,Beauty,799.89,30,1,UAE,Paid Ads
59090,2024-08-13,23363,6435,Sports,359.84,30,1,Canada,Direct
59091,2025-04-29,39947,6103,Fashion,215.91,15,1,Australia,Social Media
59092,2024-10-21,38132,6669,Beauty,575.88,20,2,USA,Direct
59093,2024-12-05,43607,4776,Accessories,20.73,40,3,Germany,Organic
59094,2025-02-09,39685,2927,Accessories,652.73,10,4,USA,Email
59095,2023-05-16,33452,5067,Electronics,639.92,25,3,Australia,Organic
59096,2023-02-08,31483,3570,Accessories,654.44,10,5,USA,Organic
59097,2023-11-16,28428,5339,Home Decor,228.83,5,5,UK,Email
59098,2023-10-14,34759,7838,Sports,653.7,5,3,UAE,Social Media
59099,2025-05-28,13085,5520,Electronics,42.93,30,3,Germany,Direct
59100,2024-04-07,15903,2515,Beauty,208.28,0,2,Germany,Organic
59101,2025-06-09,36302,4565,Beauty,475.52,15,4,India,Organic
59102,2024-10-23,22643,1228,Footwear,481.64,40,2,UAE,Email
59103,2023-12-18,13601,1642,Beauty,771.55,10,5,USA,Email
59104,2023-01-05,36599,2674,Fashion,782.99,15,5,Canada,Organic
59105,2023-08-24,44148,3363,Home Decor,332.71,40,3,Germany,Direct
59106,2023-08-24,46574,6769,Beauty,114.29,10,4,UAE,Organic
59107,2025-04-05,48128,1139,Home Decor,349.04,30,1,UK,Paid Ads
59108,2024-05-15,22300,7083,Home Decor,20.63,0,5,UK,Social Media
59109,2023-04-15,35928,7182,Sports,264.49,20,2,Australia,Paid Ads
59110,2023-07-26,37455,5607,Electronics,182.51,10,1,India,Email
59111,2023-08-27,17088,3063,Fashion,663.55,5,3,UK,Paid Ads
59112,2025-04-10,27893,3931,Sports,731.05,30,3,Australia,Email
59113,2025-04-08,11862,2432,Sports,665.41,15,2,Germany,Organic
59114,2023-02-21,40304,6019,Electronics,591.29,10,1,Canada,Paid Ads
59115,2023-04-18,10151,5347,Electronics,451.66,10,4,India,Paid Ads
59116,2023-12-23,44275,2798,Footwear,598.72,20,4,Australia,Organic
59117,2023-02-02,16426,4919,Accessories,231.43,25,1,UAE,Social Media
59118,2023-01-22,12697,7992,Fashion,473.85,30,2,UAE,Direct
59119,2023-11-03,41756,6492,Footwear,687.06,5,5,UAE,Direct
59120,2023-01-11,12419,5347,Home Decor,486.36,25,2,UAE,Paid Ads
59121,2024-09-30,32460,1668,Beauty,126.7,20,3,Australia,Organic
59122,2024-03-17,24828,4274,Home Decor,196.6,5,1,Canada,Direct
59123,2024-07-15,17477,7225,Home Decor,415.65,40,4,USA,Direct
59124,2023-07-17,29761,7846,Footwear,432.86,40,3,UK,Direct
59125,2024-06-12,40356,2162,Sports,357.12,30,1,India,Direct
59126,2023-02-13,35387,2662,Accessories,657.87,0,1,UAE,Social Media
59127,2023-07-04,38934,5891,Electronics,97.56,15,1,India,Direct
59128,2024-01-24,11525,6238,Beauty,374.04,30,5,Germany,Email
59129,2024-07-04,11570,5141,Accessories,94.24,30,1,UK,Social Media
59130,2024-05-21,37466,6457,Accessories,220.62,30,3,Australia,Social Media
59131,2024-03-17,21327,3562,Beauty,388.14,40,2,UK,Organic
59132,2024-05-10,35341,5237,Fashion,115.35,30,2,UK,Paid Ads
59133,2024-05-19,30509,3726,Sports,74.75,5,3,Germany,Organic
59134,2023-05-17,28873,1536,Electronics,72.68,30,3,USA,Organic
59135,2023-10-06,18761,4234,Accessories,515.36,5,4,UAE,Direct
59136,2023-06-13,18045,6405,Electronics,81.98,30,2,USA,Email
59137,2024-06-26,11930,5007,Electronics,770.19,30,5,Germany,Direct
59138,2025-05-01,36322,6075,Sports,266.99,25,2,Canada,Direct
59139,2023-01-23,39998,1121,Fashion,391.69,0,1,UAE,Organic
59140,2024-12-11,18991,5838,Fashion,752.36,15,3,India,Organic
59141,2024-05-21,34474,1906,Accessories,715.16,40,4,Australia,Email
59142,2024-11-16,33725,3625,Home Decor,111.91,30,1,USA,Organic
59143,2024-05-24,15644,5134,Beauty,24.27,20,1,Australia,Paid Ads
59144,2024-07-23,42452,6403,Sports,608.53,0,4,UAE,Social Media
59145,2024-12-08,36032,7374,Fashion,84.98,5,3,Australia,Organic
59146,2024-08-22,22249,2666,Electronics,661.82,30,3,Australia,Social Media
59147,2024-03-19,14466,5472,Beauty,18.57,25,5,Germany,Paid Ads
59148,2023-05-22,40114,1585,Fashion,562.61,40,2,Canada,Organic
59149,2023-10-08,11512,4291,Fashion,122.27,10,2,USA,Organic
59150,2023-07-26,29965,3422,Footwear,113.57,20,1,USA,Email
59151,2024-11-14,12009,2904,Beauty,688.3,25,1,Australia,Paid Ads
59152,2023-10-29,40195,2797,Footwear,18.67,25,4,Australia,Email
59153,2024-02-01,22079,7636,Electronics,350.07,0,2,UK,Direct
59154,2023-11-14,13790,4052,Fashion,110.7,10,2,Australia,Social Media
59155,2025-02-25,12405,7307,Beauty,548.21,25,3,Canada,Paid Ads
59156,2025-05-29,24233,4970,Electronics,626.44,30,3,India,Email
59157,2025-05-07,27344,7100,Accessories,101.43,10,3,USA,Email
59158,2023-02-17,19165,6718,Fashion,774.64,0,3,Canada,Paid Ads
59159,2024-11-03,48834,7675,Beauty,605.05,10,4,Germany,Paid Ads
59160,2024-11-07,22642,2477,Electronics,666.46,30,5,USA,Paid Ads
59161,2024-01-25,27397,3168,Sports,427.53,10,2,India,Social Media
59162,2024-01-14,36074,6683,Fashion,686.21,15,3,Australia,Direct
59163,2023-08-05,23032,6896,Beauty,340.87,15,5,India,Email
59164,2024-09-20,30639,7760,Accessories,102.64,0,3,UK,Organic
59165,2025-04-28,49492,1074,Sports,324.24,25,3,UK,Organic
59166,2023-09-08,35285,5419,Home Decor,198.26,40,5,UK,Email
59167,2025-05-17,42606,1305,Home Decor,47.51,10,5,UAE,Paid Ads
59168,2024-03-09,45627,4717,Electronics,327.64,5,5,UAE,Paid Ads
59169,2025-01-25,21430,2578,Home Decor,166.08,40,5,Australia,Organic
59170,2025-01-28,48918,1823,Electronics,232.01,40,5,UK,Direct
59171,2024-08-07,34499,2040,Accessories,92.96,30,1,UK,Social Media
59172,2023-10-11,26073,3847,Sports,588.48,10,2,UAE,Direct
59173,2024-04-27,20735,1266,Footwear,9.82,30,3,Canada,Organic
59174,2024-12-07,29196,4306,Electronics,333.09,5,4,UAE,Direct
59175,2023-09-24,48700,2177,Electronics,532.1,15,2,USA,Social Media
59176,2024-08-21,24980,5241,Sports,357.31,10,5,UAE,Direct
59177,2023-09-03,42397,7685,Sports,311.21,25,1,UK,Social Media
59178,2023-06-07,38243,5458,Sports,276.1,30,2,Canada,Paid Ads
59179,2023-12-23,26552,6688,Sports,644.92,30,1,UAE,Organic
59180,2024-07-01,35077,1061,Beauty,206.5,40,3,UK,Direct
59181,2023-08-24,47833,1390,Electronics,52.64,25,2,USA,Direct
59182,2025-01-29,24857,6881,Electronics,135.13,30,2,Australia,Organic
59183,2024-04-04,49417,5933,Footwear,704.57,30,3,UAE,Paid Ads
59184,2023-04-10,23008,5237,Home Decor,670.59,25,3,USA,Email
59185,2025-01-08,36675,3003,Footwear,385.93,0,4,Germany,Direct
59186,2023-04-29,44034,1850,Footwear,202.86,20,5,Australia,Email
59187,2023-12-20,23004,7112,Electronics,63.77,5,5,Germany,Social Media
59188,2024-12-08,45364,1102,Fashion,316.2,30,5,UK,Paid Ads
59189,2023-03-29,11827,2837,Footwear,487.33,30,2,Australia,Social Media
59190,2023-02-05,37229,2035,Fashion,714.04,15,3,Germany,Paid Ads
59191,2023-11-10,24574,7526,Fashion,792.23,10,3,USA,Social Media
59192,2024-06-23,22540,6104,Fashion,103.44,40,5,UAE,Email
59193,2024-07-04,31223,6111,Accessories,542.61,15,3,Germany,Paid Ads
59194,2023-11-18,47454,2510,Electronics,31.85,15,5,India,Direct
59195,2024-03-02,30119,4121,Footwear,82.0,20,5,India,Email
59196,2024-05-31,48761,5971,Sports,472.2,20,1,USA,Organic
59197,2024-10-14,39527,3894,Home Decor,662.85,40,3,UK,Email
59198,2025-01-09,49602,2096,Accessories,384.74,0,3,Germany,Paid Ads
59199,2023-01-09,21520,4496,Footwear,485.65,15,2,UK,Email
59200,2023-12-25,16929,6584,Footwear,145.48,10,2,UK,Social Media
59201,2024-04-22,31106,1519,Sports,572.65,20,2,India,Direct
59202,2023-02-26,35297,2794,Accessories,373.07,10,3,Canada,Social Media
59203,2023-10-10,36546,2843,Footwear,101.62,40,2,USA,Direct
59204,2024-03-20,35572,2869,Footwear,434.32,0,4,UAE,Direct
59205,2024-04-05,11210,2162,Electronics,312.21,5,2,Germany,Paid Ads
59206,2024-05-04,47130,2583,Accessories,731.7,25,4,USA,Social Media
59207,2023-12-25,38827,6259,Home Decor,527.94,0,1,UK,Paid Ads
59208,2024-11-20,32154,2268,Accessories,130.84,10,1,India,Organic
59209,2024-08-16,22212,6938,Accessories,303.62,10,1,UK,Paid Ads
59210,2024-08-19,29617,2539,Footwear,164.21,10,1,USA,Organic
59211,2023-03-06,47560,3673,Accessories,746.06,40,4,UK,Direct
59212,2024-03-04,44815,5752,Accessories,320.89,40,2,India,Organic
59213,2025-05-04,11166,7002,Footwear,562.77,25,3,UK,Social Media
59214,2025-03-12,12967,5892,Footwear,202.59,0,2,USA,Paid Ads
59215,2025-05-17,44727,3454,Accessories,192.22,20,2,Germany,Paid Ads
59216,2024-04-01,15048,6181,Fashion,610.34,25,2,Australia,Paid Ads
59217,2023-05-16,26321,6623,Accessories,177.57,0,4,UAE,Email
59218,2025-01-31,13141,7783,Accessories,133.37,40,2,UK,Email
59219,2024-08-28,31441,7222,Footwear,580.17,30,2,Canada,Email
59220,2023-02-17,31456,1139,Electronics,570.59,40,1,UAE,Email
59221,2024-09-03,45782,7703,Sports,451.32,15,1,Canada,Email
59222,2025-04-29,21287,5512,Home Decor,581.8,20,2,UK,Paid Ads
59223,2023-07-13,10695,6516,Accessories,704.45,20,5,Germany,Paid Ads
59224,2023-04-27,48727,4422,Electronics,361.39,15,2,USA,Organic
59225,2025-02-17,49211,2993,Footwear,323.96,20,3,USA,Social Media
59226,2025-03-30,10444,1482,Accessories,305.44,10,4,Canada,Social Media
59227,2023-06-13,11817,4237,Electronics,221.72,25,5,Australia,Email
59228,2024-04-23,14416,6240,Beauty,401.94,10,5,India,Social Media
59229,2023-10-14,28176,4827,Footwear,125.41,40,3,Canada,Email
59230,2024-06-19,37771,5310,Electronics,280.42,25,1,UAE,Email
59231,2024-05-08,37881,2006,Accessories,526.97,25,4,India,Paid Ads
59232,2024-02-09,13330,3764,Accessories,558.07,15,4,Canada,Email
59233,2023-04-06,39597,5209,Beauty,616.44,10,1,UAE,Paid Ads
59234,2024-05-11,11638,2502,Accessories,231.87,25,5,UK,Paid Ads
59235,2023-09-11,43312,5273,Footwear,25.45,15,5,UK,Direct
59236,2024-02-18,17792,1892,Electronics,777.78,15,3,USA,Direct
59237,2024-09-24,34596,6606,Home Decor,752.23,40,4,Australia,Paid Ads
59238,2024-08-06,33483,7411,Footwear,471.38,5,3,USA,Email
59239,2025-05-14,14831,5889,Home Decor,23.96,40,2,USA,Organic
59240,2024-01-06,24016,5446,Electronics,577.07,30,3,UK,Social Media
59241,2024-07-29,14914,6850,Footwear,696.63,10,3,UAE,Social Media
59242,2023-08-31,39472,3002,Fashion,351.37,40,5,Germany,Direct
59243,2024-09-30,12017,1112,Footwear,221.2,40,2,Germany,Paid Ads
